Date,Station0,Station1,Station2,Station3,Station4,Station5
01/09/2019 06:00,1714.0,1153.0,456.0,466.0,541.0,610.0
01/09/2019 06:15,1522.0,1194.0,463.0,360.0,536.0,634.0
01/09/2019 06:30,1483.0,985.0,590.0,446.0,651.0,597.0
01/09/2019 06:45,1422.0,1096.0,604.0,472.0,602.0,546.0
01/09/2019 07:00,1402.0,1184.0,554.0,447.0,659.0,575.0
01/09/2019 07:15,1489.0,1136.0,569.0,511.0,631.0,586.0
01/09/2019 07:30,1558.0,1035.0,524.0,462.0,559.0,598.0
01/09/2019 07:45,1670.0,1055.0,436.0,430.0,523.0,583.0
01/09/2019 08:00,1471.0,878.0,452.0,404.0,476.0,494.0
01/09/2019 08:15,1512.0,806.0,417.0,352.0,407.0,395.0
01/09/2019 08:30,1159.0,716.0,389.0,414.0,401.0,347.0
01/09/2019 08:45,1015.0,674.0,296.0,337.0,306.0,343.0
01/09/2019 09:00,1154.0,738.0,342.0,352.0,278.0,382.0
01/09/2019 09:15,941.0,581.0,238.0,306.0,313.0,309.0
01/09/2019 09:30,867.0,409.0,314.0,297.0,240.0,259.0
01/09/2019 09:45,748.0,437.0,297.0,337.0,213.0,279.0
01/09/2019 10:00,684.0,289.0,278.0,272.0,249.0,267.0
01/09/2019 10:15,564.0,279.0,392.0,295.0,252.0,270.0
01/09/2019 10:30,525.0,284.0,368.0,341.0,173.0,204.0
01/09/2019 10:45,476.0,228.0,302.0,268.0,188.0,199.0
01/09/2019 11:00,341.0,153.0,277.0,253.0,144.0,138.0
01/09/2019 11:15,295.0,166.0,317.0,250.0,141.0,169.0
01/09/2019 11:30,212.0,104.0,229.0,227.0,166.0,189.0
01/09/2019 11:45,235.0,110.0,222.0,170.0,112.0,126.0
01/09/2019 12:00,213.0,63.0,173.0,137.0,122.0,129.0
01/09/2019 12:15,296.0,71.0,9.0,56.0,36.0,157.0
01/09/2019 12:30,716.0,142.0,35.0,60.0,47.0,139.0
01/09/2019 12:45,766.0,192.0,40.0,165.0,75.0,69.0
01/09/2019 13:00,707.0,263.0,68.0,178.0,125.0,78.0
01/09/2019 13:15,1123.0,313.0,86.0,285.0,189.0,194.0
01/09/2019 13:30,1154.0,498.0,167.0,449.0,223.0,207.0
01/09/2019 13:45,1290.0,534.0,155.0,421.0,341.0,239.0
01/09/2019 14:00,1271.0,527.0,243.0,462.0,238.0,255.0
01/09/2019 14:15,1378.0,650.0,242.0,435.0,346.0,289.0
01/09/2019 14:30,1502.0,744.0,354.0,626.0,447.0,387.0
01/09/2019 14:45,1532.0,1014.0,403.0,715.0,465.0,415.0
01/09/2019 15:00,1456.0,1111.0,305.0,724.0,514.0,578.0
01/09/2019 15:15,1604.0,1242.0,231.0,677.0,518.0,643.0
01/09/2019 15:30,1434.0,1237.0,304.0,811.0,613.0,469.0
01/09/2019 15:45,1395.0,1209.0,307.0,698.0,589.0,405.0
01/09/2019 16:00,1274.0,1316.0,295.0,714.0,545.0,410.0
01/09/2019 16:15,1256.0,1349.0,266.0,820.0,577.0,346.0
01/09/2019 16:30,1239.0,1571.0,266.0,667.0,642.0,469.0
01/09/2019 16:45,1294.0,1460.0,288.0,785.0,611.0,446.0
01/09/2019 17:00,1295.0,1585.0,265.0,690.0,710.0,451.0
01/09/2019 17:15,1203.0,1390.0,302.0,688.0,631.0,464.0
01/09/2019 17:30,1319.0,1532.0,305.0,538.0,751.0,455.0
01/09/2019 17:45,1562.0,1502.0,329.0,549.0,635.0,456.0
01/09/2019 18:00,1889.0,1394.0,288.0,588.0,621.0,515.0
01/09/2019 18:15,1883.0,1350.0,298.0,626.0,611.0,471.0
01/09/2019 18:30,1816.0,1336.0,349.0,599.0,720.0,506.0
01/09/2019 18:45,1807.0,1344.0,354.0,708.0,675.0,468.0
01/09/2019 19:00,1910.0,1379.0,393.0,745.0,692.0,606.0
01/09/2019 19:15,2009.0,1522.0,372.0,745.0,645.0,502.0
01/09/2019 19:30,1914.0,1534.0,372.0,559.0,647.0,537.0
01/09/2019 19:45,1952.0,1697.0,406.0,616.0,692.0,528.0
01/09/2019 20:00,1895.0,1548.0,353.0,627.0,625.0,547.0
01/09/2019 20:15,2019.0,1582.0,466.0,745.0,670.0,561.0
01/09/2019 20:30,1955.0,1413.0,470.0,622.0,591.0,539.0
01/09/2019 20:45,2161.0,1510.0,452.0,658.0,568.0,587.0
01/09/2019 21:00,2126.0,1352.0,376.0,567.0,500.0,547.0
01/09/2019 21:15,2281.0,1196.0,352.0,550.0,514.0,562.0
01/09/2019 21:30,2419.0,1280.0,428.0,560.0,581.0,603.0
01/09/2019 21:45,2357.0,927.0,443.0,596.0,550.0,515.0
01/09/2019 22:00,2529.0,1109.0,475.0,573.0,517.0,566.0
01/09/2019 22:15,2143.0,1018.0,462.0,578.0,477.0,498.0
01/09/2019 22:30,2237.0,1074.0,488.0,452.0,491.0,510.0
01/09/2019 22:45,2026.0,1026.0,427.0,389.0,569.0,567.0
01/09/2019 23:00,1911.0,994.0,498.0,447.0,501.0,554.0
01/09/2019 23:15,1797.0,923.0,509.0,487.0,613.0,474.0
01/09/2019 23:30,1671.0,887.0,533.0,498.0,546.0,484.0
01/09/2019 23:45,1664.0,895.0,526.0,461.0,508.0,522.0
01/10/2019 00:00,2092.0,845.0,469.0,453.0,387.0,455.0
01/10/2019 00:15,2164.0,767.0,418.0,429.0,429.0,422.0
01/10/2019 00:30,1830.0,765.0,424.0,452.0,412.0,395.0
01/10/2019 00:45,2100.0,592.0,383.0,461.0,360.0,377.0
01/10/2019 01:00,1625.0,582.0,366.0,409.0,310.0,334.0
01/10/2019 01:15,1582.0,560.0,344.0,446.0,259.0,346.0
01/10/2019 01:30,1527.0,497.0,368.0,506.0,256.0,378.0
01/10/2019 01:45,1325.0,415.0,361.0,373.0,267.0,281.0
01/10/2019 02:00,1142.0,291.0,388.0,335.0,231.0,250.0
01/10/2019 02:15,908.0,322.0,330.0,320.0,173.0,269.0
01/10/2019 02:30,734.0,251.0,330.0,307.0,204.0,238.0
01/10/2019 02:45,602.0,247.0,337.0,263.0,221.0,232.0
01/10/2019 03:00,592.0,208.0,418.0,300.0,173.0,204.0
01/10/2019 03:15,492.0,180.0,268.0,270.0,177.0,209.0
01/10/2019 03:30,318.0,131.0,247.0,267.0,143.0,172.0
01/10/2019 03:45,266.0,134.0,294.0,234.0,151.0,140.0
01/10/2019 04:00,180.0,90.0,192.0,247.0,117.0,152.0
01/10/2019 04:15,189.0,74.0,174.0,150.0,99.0,175.0
01/10/2019 04:30,160.0,67.0,204.0,111.0,92.0,129.0
01/10/2019 04:45,415.0,87.0,27.0,47.0,38.0,72.0
01/10/2019 05:00,1318.0,141.0,74.0,95.0,106.0,155.0
01/10/2019 05:15,1194.0,291.0,92.0,310.0,113.0,124.0
01/10/2019 05:30,1265.0,422.0,140.0,460.0,220.0,213.0
01/10/2019 05:45,1685.0,673.0,306.0,586.0,362.0,248.0
01/10/2019 06:00,1824.0,1375.0,673.0,895.0,544.0,497.0
01/10/2019 06:15,1778.0,1534.0,1108.0,1103.0,906.0,752.0
01/10/2019 06:30,2295.0,1233.0,2207.0,1276.0,1148.0,1186.0
01/10/2019 06:45,2577.0,1464.0,3241.0,1403.0,1457.0,1589.0
01/10/2019 07:00,2411.0,1584.0,3707.0,1106.0,1024.0,1160.0
01/10/2019 07:15,2604.0,1471.0,3033.0,1058.0,895.0,974.0
01/10/2019 07:30,2002.0,1593.0,2417.0,1173.0,840.0,915.0
01/10/2019 07:45,1871.0,1293.0,1976.0,986.0,646.0,789.0
01/10/2019 08:00,2017.0,1365.0,1025.0,903.0,685.0,530.0
01/10/2019 08:15,1393.0,1378.0,552.0,800.0,555.0,508.0
01/10/2019 08:30,1361.0,977.0,445.0,676.0,474.0,373.0
01/10/2019 08:45,1282.0,905.0,495.0,764.0,411.0,309.0
01/10/2019 09:00,1444.0,1119.0,347.0,685.0,408.0,442.0
01/10/2019 09:15,1298.0,865.0,297.0,685.0,440.0,371.0
01/10/2019 09:30,1390.0,829.0,329.0,607.0,416.0,407.0
01/10/2019 09:45,1393.0,853.0,315.0,603.0,379.0,333.0
01/10/2019 10:00,1376.0,705.0,282.0,465.0,421.0,377.0
01/10/2019 10:15,1396.0,856.0,310.0,476.0,463.0,304.0
01/10/2019 10:30,1682.0,768.0,309.0,524.0,402.0,347.0
01/10/2019 10:45,1505.0,746.0,287.0,411.0,448.0,324.0
01/10/2019 11:00,1685.0,771.0,372.0,664.0,384.0,413.0
01/10/2019 11:15,1576.0,941.0,311.0,593.0,474.0,343.0
01/10/2019 11:30,1472.0,901.0,362.0,579.0,499.0,312.0
01/10/2019 11:45,1553.0,873.0,451.0,674.0,450.0,379.0
01/10/2019 12:00,1435.0,989.0,338.0,680.0,444.0,399.0
01/10/2019 12:15,1280.0,825.0,341.0,546.0,472.0,358.0
01/10/2019 12:30,1347.0,841.0,374.0,529.0,368.0,358.0
01/10/2019 12:45,1545.0,815.0,276.0,626.0,311.0,355.0
01/10/2019 13:00,1480.0,742.0,290.0,531.0,398.0,327.0
01/10/2019 13:15,1366.0,790.0,318.0,524.0,337.0,384.0
01/10/2019 13:30,1698.0,589.0,286.0,488.0,356.0,384.0
01/10/2019 13:45,1636.0,555.0,304.0,447.0,339.0,354.0
01/10/2019 14:00,1590.0,628.0,350.0,549.0,270.0,408.0
01/10/2019 14:15,1663.0,693.0,305.0,481.0,314.0,440.0
01/10/2019 14:30,1574.0,604.0,307.0,424.0,345.0,352.0
01/10/2019 14:45,1617.0,536.0,313.0,470.0,347.0,386.0
01/10/2019 15:00,1482.0,583.0,415.0,434.0,311.0,397.0
01/10/2019 15:15,1301.0,568.0,307.0,391.0,366.0,375.0
01/10/2019 15:30,1407.0,630.0,444.0,450.0,305.0,366.0
01/10/2019 15:45,1268.0,614.0,509.0,526.0,496.0,452.0
01/10/2019 16:00,1498.0,694.0,625.0,540.0,532.0,543.0
01/10/2019 16:15,1447.0,659.0,763.0,633.0,541.0,485.0
01/10/2019 16:30,1464.0,755.0,797.0,568.0,575.0,510.0
01/10/2019 16:45,1443.0,655.0,727.0,535.0,424.0,491.0
01/10/2019 17:00,1318.0,621.0,496.0,496.0,403.0,452.0
01/10/2019 17:15,1029.0,475.0,536.0,402.0,356.0,426.0
01/10/2019 17:30,985.0,421.0,419.0,408.0,307.0,319.0
01/10/2019 17:45,843.0,436.0,276.0,350.0,280.0,318.0
01/10/2019 18:00,852.0,337.0,365.0,359.0,253.0,260.0
01/10/2019 18:15,663.0,256.0,297.0,331.0,220.0,210.0
01/10/2019 18:30,595.0,279.0,286.0,298.0,171.0,214.0
01/10/2019 18:45,544.0,194.0,278.0,280.0,136.0,220.0
01/10/2019 19:00,521.0,197.0,268.0,299.0,187.0,158.0
01/10/2019 19:15,421.0,202.0,257.0,288.0,164.0,155.0
01/10/2019 19:30,412.0,149.0,213.0,252.0,146.0,131.0
01/10/2019 19:45,343.0,122.0,267.0,238.0,143.0,112.0
01/10/2019 20:00,265.0,120.0,184.0,263.0,101.0,120.0
01/10/2019 20:15,202.0,91.0,178.0,200.0,140.0,108.0
01/10/2019 20:30,165.0,87.0,167.0,167.0,88.0,112.0
01/10/2019 20:45,182.0,62.0,129.0,139.0,82.0,98.0
01/10/2019 21:00,139.0,52.0,118.0,107.0,99.0,76.0
01/10/2019 21:15,436.0,74.0,33.0,60.0,41.0,71.0
01/10/2019 21:30,852.0,153.0,53.0,120.0,72.0,125.0
01/10/2019 21:45,894.0,240.0,71.0,294.0,105.0,132.0
01/10/2019 22:00,1037.0,397.0,162.0,410.0,227.0,150.0
01/10/2019 22:15,1435.0,576.0,360.0,514.0,319.0,189.0
01/10/2019 22:30,1496.0,1189.0,574.0,849.0,531.0,406.0
01/10/2019 22:45,1562.0,1493.0,955.0,934.0,858.0,728.0
01/10/2019 23:00,1903.0,1047.0,2056.0,1253.0,1230.0,1097.0
01/10/2019 23:15,2376.0,1426.0,2892.0,1343.0,1281.0,1284.0
01/10/2019 23:30,2419.0,1314.0,3647.0,1057.0,889.0,877.0
01/10/2019 23:45,2302.0,1403.0,2915.0,1143.0,1033.0,1234.0
01/11/2019 00:00,2041.0,1384.0,2283.0,1081.0,755.0,853.0
01/11/2019 00:15,1800.0,1298.0,2026.0,918.0,721.0,751.0
01/11/2019 00:30,1862.0,980.0,1039.0,911.0,548.0,619.0
01/11/2019 00:45,1525.0,1238.0,613.0,799.0,603.0,493.0
01/11/2019 01:00,1485.0,1017.0,481.0,626.0,443.0,333.0
01/11/2019 01:15,1490.0,853.0,353.0,797.0,434.0,397.0
01/11/2019 01:30,1417.0,731.0,323.0,666.0,386.0,361.0
01/11/2019 01:45,1320.0,724.0,318.0,591.0,466.0,335.0
01/11/2019 02:00,1227.0,781.0,322.0,643.0,397.0,328.0
01/11/2019 02:15,1428.0,616.0,236.0,609.0,428.0,318.0
01/11/2019 02:30,1316.0,702.0,254.0,412.0,396.0,280.0
01/11/2019 02:45,1439.0,807.0,316.0,563.0,401.0,383.0
01/11/2019 03:00,1753.0,553.0,251.0,478.0,339.0,330.0
01/11/2019 03:15,1592.0,538.0,232.0,422.0,383.0,320.0
01/11/2019 03:30,1725.0,801.0,366.0,561.0,375.0,363.0
01/11/2019 03:45,1616.0,805.0,257.0,597.0,419.0,310.0
01/11/2019 04:00,1767.0,671.0,313.0,549.0,500.0,279.0
01/11/2019 04:15,1576.0,853.0,371.0,649.0,417.0,328.0
01/11/2019 04:30,1531.0,715.0,302.0,587.0,416.0,295.0
01/11/2019 04:45,1260.0,660.0,269.0,544.0,413.0,316.0
01/11/2019 05:00,1426.0,736.0,363.0,570.0,341.0,346.0
01/11/2019 05:15,1619.0,692.0,280.0,534.0,312.0,321.0
01/11/2019 05:30,1505.0,579.0,267.0,538.0,382.0,276.0
01/11/2019 05:45,1451.0,702.0,358.0,675.0,347.0,302.0
01/11/2019 06:00,1593.0,616.0,280.0,490.0,298.0,353.0
01/11/2019 06:15,1591.0,531.0,279.0,498.0,288.0,312.0
01/11/2019 06:30,1452.0,523.0,300.0,519.0,275.0,340.0
01/11/2019 06:45,1739.0,558.0,271.0,456.0,290.0,337.0
01/11/2019 07:00,1606.0,524.0,241.0,451.0,322.0,314.0
01/11/2019 07:15,1473.0,514.0,324.0,481.0,294.0,313.0
01/11/2019 07:30,1514.0,507.0,357.0,463.0,296.0,337.0
01/11/2019 07:45,1426.0,494.0,348.0,390.0,337.0,386.0
01/11/2019 08:00,1376.0,535.0,404.0,379.0,354.0,374.0
01/11/2019 08:15,1301.0,634.0,468.0,573.0,505.0,431.0
01/11/2019 08:30,1398.0,702.0,581.0,527.0,596.0,468.0
01/11/2019 08:45,1321.0,615.0,729.0,619.0,520.0,558.0
01/11/2019 09:00,1546.0,682.0,861.0,637.0,620.0,527.0
01/11/2019 09:15,1419.0,698.0,710.0,559.0,464.0,487.0
01/11/2019 09:30,1195.0,606.0,488.0,491.0,429.0,462.0
01/11/2019 09:45,1030.0,470.0,461.0,449.0,416.0,343.0
01/11/2019 10:00,946.0,535.0,439.0,439.0,344.0,330.0
01/11/2019 10:15,866.0,410.0,287.0,379.0,259.0,251.0
01/11/2019 10:30,735.0,318.0,360.0,404.0,271.0,272.0
01/11/2019 10:45,750.0,321.0,363.0,303.0,222.0,253.0
01/11/2019 11:00,586.0,241.0,295.0,327.0,185.0,221.0
01/11/2019 11:15,495.0,263.0,252.0,272.0,190.0,193.0
01/11/2019 11:30,552.0,216.0,315.0,283.0,182.0,170.0
01/11/2019 11:45,395.0,192.0,264.0,379.0,160.0,167.0
01/11/2019 12:00,415.0,161.0,242.0,239.0,183.0,150.0
01/11/2019 12:15,334.0,136.0,313.0,220.0,137.0,152.0
01/11/2019 12:30,298.0,142.0,210.0,302.0,118.0,124.0
01/11/2019 12:45,189.0,87.0,145.0,196.0,134.0,111.0
01/11/2019 13:00,151.0,106.0,235.0,161.0,125.0,96.0
01/11/2019 13:15,193.0,59.0,148.0,122.0,70.0,126.0
01/11/2019 13:30,114.0,67.0,144.0,128.0,91.0,66.0
01/11/2019 13:45,374.0,76.0,18.0,57.0,57.0,66.0
01/11/2019 14:00,966.0,142.0,58.0,125.0,85.0,98.0
01/11/2019 14:15,979.0,254.0,103.0,271.0,125.0,129.0
01/11/2019 14:30,986.0,412.0,162.0,415.0,233.0,151.0
01/11/2019 14:45,1338.0,593.0,301.0,493.0,334.0,165.0
01/11/2019 15:00,1698.0,1251.0,604.0,759.0,528.0,368.0
01/11/2019 15:15,1777.0,1516.0,1091.0,1195.0,781.0,774.0
01/11/2019 15:30,2080.0,1229.0,2031.0,1275.0,1357.0,1112.0
01/11/2019 15:45,2427.0,1204.0,3284.0,1273.0,1285.0,1239.0
01/11/2019 16:00,2281.0,1434.0,3119.0,1137.0,872.0,1129.0
01/11/2019 16:15,2502.0,1390.0,3046.0,1138.0,999.0,1089.0
01/11/2019 16:30,2013.0,1263.0,2278.0,1082.0,759.0,793.0
01/11/2019 16:45,1684.0,1415.0,1892.0,912.0,680.0,729.0
01/11/2019 17:00,1815.0,1032.0,1050.0,1032.0,601.0,547.0
01/11/2019 17:15,1671.0,1206.0,659.0,766.0,515.0,477.0
01/11/2019 17:30,1357.0,860.0,422.0,649.0,440.0,330.0
01/11/2019 17:45,1476.0,813.0,502.0,767.0,396.0,387.0
01/11/2019 18:00,1311.0,1071.0,343.0,775.0,391.0,366.0
01/11/2019 18:15,1488.0,772.0,306.0,640.0,396.0,358.0
01/11/2019 18:30,1405.0,823.0,330.0,686.0,344.0,352.0
01/11/2019 18:45,1528.0,848.0,296.0,622.0,392.0,383.0
01/11/2019 19:00,1450.0,702.0,305.0,462.0,425.0,291.0
01/11/2019 19:15,1733.0,837.0,269.0,595.0,431.0,357.0
01/11/2019 19:30,1865.0,739.0,352.0,570.0,374.0,311.0
01/11/2019 19:45,1775.0,661.0,265.0,473.0,453.0,316.0
01/11/2019 20:00,1689.0,880.0,407.0,598.0,395.0,381.0
01/11/2019 20:15,1748.0,818.0,318.0,596.0,437.0,376.0
01/11/2019 20:30,1657.0,829.0,386.0,568.0,481.0,349.0
01/11/2019 20:45,1707.0,929.0,377.0,657.0,451.0,413.0
01/11/2019 21:00,1558.0,975.0,288.0,630.0,384.0,329.0
01/11/2019 21:15,1404.0,811.0,308.0,542.0,544.0,335.0
01/11/2019 21:30,1518.0,844.0,387.0,579.0,428.0,343.0
01/11/2019 21:45,1448.0,943.0,300.0,647.0,400.0,365.0
01/11/2019 22:00,1785.0,661.0,273.0,499.0,452.0,297.0
01/11/2019 22:15,1668.0,841.0,375.0,600.0,373.0,385.0
01/11/2019 22:30,1750.0,636.0,298.0,590.0,284.0,325.0
01/11/2019 22:45,1771.0,675.0,249.0,513.0,346.0,342.0
01/11/2019 23:00,1836.0,708.0,385.0,617.0,366.0,361.0
01/11/2019 23:15,1841.0,722.0,322.0,565.0,338.0,428.0
01/11/2019 23:30,1816.0,611.0,290.0,471.0,327.0,397.0
01/11/2019 23:45,1750.0,580.0,391.0,456.0,343.0,362.0
01/12/2019 00:00,1826.0,581.0,395.0,407.0,411.0,389.0
01/12/2019 00:15,1619.0,571.0,355.0,443.0,436.0,374.0
01/12/2019 00:30,1517.0,568.0,437.0,454.0,430.0,405.0
01/12/2019 00:45,1467.0,740.0,574.0,559.0,514.0,454.0
01/12/2019 01:00,1458.0,780.0,602.0,576.0,574.0,515.0
01/12/2019 01:15,1521.0,777.0,780.0,615.0,600.0,550.0
01/12/2019 01:30,1677.0,916.0,847.0,595.0,645.0,604.0
01/12/2019 01:45,1531.0,791.0,763.0,590.0,577.0,550.0
01/12/2019 02:00,1553.0,685.0,569.0,501.0,525.0,445.0
01/12/2019 02:15,1211.0,630.0,545.0,477.0,422.0,416.0
01/12/2019 02:30,1109.0,589.0,394.0,509.0,419.0,350.0
01/12/2019 02:45,867.0,552.0,358.0,351.0,284.0,356.0
01/12/2019 03:00,918.0,361.0,330.0,345.0,271.0,302.0
01/12/2019 03:15,769.0,435.0,339.0,382.0,224.0,224.0
01/12/2019 03:30,602.0,290.0,265.0,323.0,187.0,260.0
01/12/2019 03:45,576.0,302.0,297.0,294.0,229.0,235.0
01/12/2019 04:00,561.0,234.0,297.0,314.0,207.0,202.0
01/12/2019 04:15,450.0,207.0,282.0,339.0,195.0,207.0
01/12/2019 04:30,442.0,167.0,274.0,262.0,182.0,156.0
01/12/2019 04:45,399.0,160.0,318.0,278.0,164.0,112.0
01/12/2019 05:00,314.0,116.0,244.0,303.0,116.0,148.0
01/12/2019 05:15,264.0,105.0,230.0,265.0,146.0,131.0
01/12/2019 05:30,178.0,88.0,221.0,175.0,106.0,124.0
01/12/2019 05:45,215.0,63.0,159.0,137.0,91.0,144.0
01/12/2019 06:00,126.0,58.0,124.0,126.0,81.0,96.0
01/12/2019 06:15,513.0,74.0,18.0,44.0,53.0,63.0
01/12/2019 06:30,1016.0,158.0,74.0,109.0,69.0,101.0
01/12/2019 06:45,1081.0,276.0,100.0,252.0,134.0,149.0
01/12/2019 07:00,1166.0,414.0,154.0,422.0,233.0,201.0
01/12/2019 07:15,1403.0,547.0,394.0,485.0,325.0,198.0
01/12/2019 07:30,1532.0,1080.0,558.0,867.0,534.0,460.0
01/12/2019 07:45,1744.0,1590.0,1068.0,1077.0,867.0,638.0
01/12/2019 08:00,2217.0,1195.0,2085.0,1350.0,1348.0,1187.0
01/12/2019 08:15,2445.0,1305.0,3042.0,1230.0,1273.0,1375.0
01/12/2019 08:30,2490.0,1295.0,3309.0,1035.0,914.0,995.0
01/12/2019 08:45,2572.0,1564.0,3124.0,1273.0,956.0,1092.0
01/12/2019 09:00,2142.0,1429.0,2241.0,1051.0,737.0,803.0
01/12/2019 09:15,1751.0,1263.0,1902.0,974.0,699.0,837.0
01/12/2019 09:30,1958.0,1123.0,914.0,915.0,606.0,559.0
01/12/2019 09:45,1543.0,1259.0,563.0,981.0,560.0,444.0
01/12/2019 10:00,1585.0,1129.0,427.0,746.0,500.0,450.0
01/12/2019 10:15,1614.0,1041.0,495.0,750.0,473.0,441.0
01/12/2019 10:30,1496.0,990.0,390.0,811.0,444.0,336.0
01/12/2019 10:45,1418.0,867.0,314.0,666.0,443.0,353.0
01/12/2019 11:00,1507.0,1021.0,395.0,710.0,436.0,343.0
01/12/2019 11:15,1642.0,1015.0,312.0,631.0,420.0,393.0
01/12/2019 11:30,1602.0,826.0,316.0,560.0,467.0,330.0
01/12/2019 11:45,1794.0,949.0,290.0,574.0,481.0,373.0
01/12/2019 12:00,2044.0,938.0,310.0,610.0,417.0,325.0
01/12/2019 12:15,1930.0,819.0,277.0,491.0,427.0,349.0
01/12/2019 12:30,1843.0,963.0,444.0,614.0,422.0,367.0
01/12/2019 12:45,1884.0,1063.0,336.0,700.0,440.0,356.0
01/12/2019 13:00,1599.0,914.0,340.0,595.0,529.0,360.0
01/12/2019 13:15,1725.0,1026.0,414.0,663.0,448.0,361.0
01/12/2019 13:30,1733.0,1142.0,324.0,633.0,438.0,371.0
01/12/2019 13:45,1574.0,973.0,309.0,592.0,478.0,388.0
01/12/2019 14:00,1597.0,999.0,412.0,638.0,408.0,347.0
01/12/2019 14:15,1756.0,1013.0,317.0,649.0,381.0,398.0
01/12/2019 14:30,1757.0,971.0,316.0,609.0,440.0,354.0
01/12/2019 14:45,1699.0,924.0,340.0,616.0,411.0,344.0
01/12/2019 15:00,1961.0,972.0,268.0,607.0,323.0,363.0
01/12/2019 15:15,1847.0,782.0,270.0,585.0,390.0,414.0
01/12/2019 15:30,1744.0,812.0,381.0,625.0,349.0,387.0
01/12/2019 15:45,1924.0,818.0,309.0,532.0,389.0,386.0
01/12/2019 16:00,1853.0,757.0,343.0,483.0,363.0,430.0
01/12/2019 16:15,1689.0,663.0,356.0,576.0,376.0,398.0
01/12/2019 16:30,1825.0,684.0,409.0,461.0,370.0,461.0
01/12/2019 16:45,1768.0,646.0,349.0,430.0,358.0,423.0
01/12/2019 17:00,1569.0,595.0,440.0,462.0,470.0,384.0
01/12/2019 17:15,1540.0,795.0,584.0,582.0,505.0,468.0
01/12/2019 17:30,1811.0,821.0,666.0,600.0,550.0,573.0
01/12/2019 17:45,1656.0,862.0,774.0,720.0,625.0,572.0
01/12/2019 18:00,1979.0,988.0,749.0,683.0,697.0,625.0
01/12/2019 18:15,1736.0,928.0,790.0,655.0,505.0,593.0
01/12/2019 18:30,1588.0,846.0,566.0,550.0,611.0,516.0
01/12/2019 18:45,1406.0,729.0,573.0,511.0,479.0,488.0
01/12/2019 19:00,1183.0,603.0,433.0,479.0,399.0,417.0
01/12/2019 19:15,980.0,555.0,415.0,420.0,287.0,414.0
01/12/2019 19:30,943.0,481.0,386.0,415.0,313.0,236.0
01/12/2019 19:45,785.0,414.0,383.0,418.0,280.0,229.0
01/12/2019 20:00,711.0,361.0,332.0,368.0,202.0,229.0
01/12/2019 20:15,695.0,286.0,265.0,358.0,199.0,248.0
01/12/2019 20:30,601.0,240.0,352.0,362.0,248.0,206.0
01/12/2019 20:45,529.0,263.0,296.0,446.0,167.0,219.0
01/12/2019 21:00,541.0,226.0,265.0,296.0,196.0,164.0
01/12/2019 21:15,409.0,140.0,343.0,288.0,187.0,180.0
01/12/2019 21:30,314.0,161.0,315.0,332.0,124.0,149.0
01/12/2019 21:45,280.0,122.0,217.0,239.0,168.0,120.0
01/12/2019 22:00,209.0,111.0,215.0,223.0,101.0,129.0
01/12/2019 22:15,224.0,86.0,212.0,188.0,86.0,128.0
01/12/2019 22:30,144.0,56.0,121.0,158.0,91.0,83.0
01/12/2019 22:45,548.0,61.0,15.0,55.0,32.0,72.0
01/12/2019 23:00,1019.0,154.0,66.0,96.0,81.0,91.0
01/12/2019 23:15,1065.0,161.0,93.0,225.0,120.0,136.0
01/12/2019 23:30,1223.0,487.0,224.0,428.0,255.0,182.0
01/12/2019 23:45,1402.0,535.0,264.0,565.0,308.0,229.0
01/13/2019 00:00,1674.0,1164.0,627.0,778.0,487.0,368.0
01/13/2019 00:15,1692.0,1482.0,1082.0,1114.0,818.0,732.0
01/13/2019 00:30,2036.0,1296.0,1848.0,1241.0,1286.0,1068.0
01/13/2019 00:45,2273.0,1364.0,3063.0,1224.0,1355.0,1317.0
01/13/2019 01:00,2375.0,1303.0,3525.0,1110.0,974.0,1122.0
01/13/2019 01:15,2460.0,1509.0,3095.0,1296.0,905.0,1043.0
01/13/2019 01:30,2202.0,1397.0,2162.0,1091.0,737.0,826.0
01/13/2019 01:45,1762.0,1439.0,1788.0,955.0,707.0,869.0
01/13/2019 02:00,2083.0,1104.0,884.0,945.0,643.0,620.0
01/13/2019 02:15,1728.0,1440.0,689.0,925.0,542.0,415.0
01/13/2019 02:30,1773.0,1093.0,429.0,825.0,565.0,450.0
01/13/2019 02:45,1702.0,1061.0,444.0,808.0,511.0,435.0
01/13/2019 03:00,1762.0,1136.0,357.0,755.0,419.0,417.0
01/13/2019 03:15,1654.0,1063.0,323.0,734.0,516.0,410.0
01/13/2019 03:30,1644.0,1117.0,346.0,696.0,406.0,374.0
01/13/2019 03:45,1805.0,942.0,264.0,681.0,470.0,429.0
01/13/2019 04:00,1774.0,907.0,326.0,581.0,533.0,368.0
01/13/2019 04:15,1829.0,1098.0,397.0,621.0,493.0,396.0
01/13/2019 04:30,2021.0,911.0,284.0,446.0,401.0,377.0
01/13/2019 04:45,1998.0,989.0,311.0,691.0,520.0,372.0
01/13/2019 05:00,2128.0,921.0,376.0,705.0,344.0,370.0
01/13/2019 05:15,2347.0,1204.0,302.0,615.0,518.0,385.0
01/13/2019 05:30,1789.0,1003.0,343.0,662.0,581.0,394.0
01/13/2019 05:45,1982.0,1023.0,431.0,760.0,497.0,419.0
01/13/2019 06:00,1859.0,1173.0,413.0,739.0,466.0,392.0
